Trial,Temperature,Speed,Distance,Pressure,Efficiency
2470,50.0,125.0,7.0,6.0,0.0
2471,50.0,125.0,7.0,7.0,0.0
2472,50.0,125.0,7.0,8.0,0.0
2473,50.0,125.0,7.0,9.0,0.0
2474,50.0,125.0,7.0,10.0,0.0
2475,55.0,125.0,7.0,0.0,0.0
2476,55.0,125.0,7.0,1.0,0.0
2477,55.0,125.0,7.0,2.0,0.0
2478,55.0,125.0,7.0,3.0,0.0
2479,55.0,125.0,7.0,4.0,0.0
2480,55.0,125.0,7.0,5.0,0.0
2481,55.0,125.0,7.0,6.0,0.0
2482,55.0,125.0,7.0,7.0,0.0
2483,55.0,125.0,7.0,8.0,0.0
2484,55.0,125.0,7.0,9.0,0.0
2485,55.0,125.0,7.0,10.0,0.0
2486,60.0,125.0,7.0,0.0,0.0
2487,60.0,125.0,7.0,1.0,0.0
2488,60.0,125.0,7.0,2.0,0.0
2489,60.0,125.0,7.0,3.0,0.0
2490,60.0,125.0,7.0,4.0,0.0
2491,60.0,125.0,7.0,5.0,0.0
2492,60.0,125.0,7.0,6.0,0.0
2493,60.0,125.0,7.0,7.0,0.0
2494,60.0,125.0,7.0,8.0,0.0
2495,60.0,125.0,7.0,9.0,0.0
2496,60.0,125.0,7.0,10.0,0.0
2497,65.0,125.0,7.0,0.0,0.0
2498,65.0,125.0,7.0,1.0,0.0
2499,65.0,125.0,7.0,2.0,0.0
2500,65.0,125.0,7.0,3.0,0.0
2501,65.0,125.0,7.0,4.0,0.0
2502,65.0,125.0,7.0,5.0,0.0
2503,65.0,125.0,7.0,6.0,0.0
2504,65.0,125.0,7.0,7.0,0.0
2505,65.0,125.0,7.0,8.0,0.0
2506,65.0,125.0,7.0,9.0,0.0
2507,65.0,125.0,7.0,10.0,0.0
2508,70.0,125.0,7.0,0.0,0.0
2509,70.0,125.0,7.0,1.0,0.0
2510,70.0,125.0,7.0,2.0,0.0
2511,70.0,125.0,7.0,3.0,0.0
2512,70.0,125.0,7.0,4.0,0.0
2513,70.0,125.0,7.0,5.0,0.0
2514,70.0,125.0,7.0,6.0,0.0
2515,70.0,125.0,7.0,7.0,0.0
2516,70.0,125.0,7.0,8.0,0.0
2517,70.0,125.0,7.0,9.0,0.0
2518,70.0,125.0,7.0,10.0,0.0
2519,75.0,125.0,7.0,0.0,0.0
2520,75.0,125.0,7.0,1.0,0.0
2521,75.0,125.0,7.0,2.0,0.0
2522,75.0,125.0,7.0,3.0,0.0
2523,75.0,125.0,7.0,4.0,0.0
2524,75.0,125.0,7.0,5.0,0.0
2525,75.0,125.0,7.0,6.0,0.0
2526,75.0,125.0,7.0,7.0,0.0
2527,75.0,125.0,7.0,8.0,0.0
2528,75.0,125.0,7.0,9.0,0.0
2529,75.0,125.0,7.0,10.0,0.0
2530,80.0,125.0,7.0,0.0,0.0
2531,80.0,125.0,7.0,1.0,0.0
2532,80.0,125.0,7.0,2.0,0.0
2533,80.0,125.0,7.0,3.0,0.0
2534,80.0,125.0,7.0,4.0,0.0
2535,80.0,125.0,7.0,5.0,0.0
2536,80.0,125.0,7.0,6.0,0.0
2537,80.0,125.0,7.0,7.0,0.0
2538,80.0,125.0,7.0,8.0,0.0
2539,80.0,125.0,7.0,9.0,0.0
2540,80.0,125.0,7.0,10.0,0.0
2541,50.0,130.0,7.0,0.0,0.0
2542,50.0,130.0,7.0,1.0,0.0
2543,50.0,130.0,7.0,2.0,0.0
2544,50.0,130.0,7.0,3.0,0.0
2545,50.0,130.0,7.0,4.0,0.0
2546,50.0,130.0,7.0,5.0,0.0
2547,50.0,130.0,7.0,6.0,0.0
2548,50.0,130.0,7.0,7.0,0.0
2549,50.0,130.0,7.0,8.0,0.0
2550,50.0,130.0,7.0,9.0,0.0
2551,50.0,130.0,7.0,10.0,0.0
2552,55.0,130.0,7.0,0.0,0.0
2553,55.0,130.0,7.0,1.0,0.0
2554,55.0,130.0,7.0,2.0,0.0
2555,55.0,130.0,7.0,3.0,0.0
2556,55.0,130.0,7.0,4.0,0.0
2557,55.0,130.0,7.0,5.0,0.0
2558,55.0,130.0,7.0,6.0,0.0
2559,55.0,130.0,7.0,7.0,0.0
2560,55.0,130.0,7.0,8.0,0.0
2561,55.0,130.0,7.0,9.0,0.0
2562,55.0,130.0,7.0,10.0,0.0
2563,60.0,130.0,7.0,0.0,0.0
2564,60.0,130.0,7.0,1.0,0.0
2565,60.0,130.0,7.0,2.0,0.0
2566,60.0,130.0,7.0,3.0,0.0
2567,60.0,130.0,7.0,4.0,0.0
2568,60.0,130.0,7.0,5.0,0.0
2569,60.0,130.0,7.0,6.0,0.0
2570,60.0,130.0,7.0,7.0,0.0
2571,60.0,130.0,7.0,8.0,0.0
2572,60.0,130.0,7.0,9.0,0.0
2573,60.0,130.0,7.0,10.0,0.0
2574,65.0,130.0,7.0,0.0,0.0
2575,65.0,130.0,7.0,1.0,0.0
2576,65.0,130.0,7.0,2.0,0.0
2577,65.0,130.0,7.0,3.0,0.0
2578,65.0,130.0,7.0,4.0,0.0
2579,65.0,130.0,7.0,5.0,0.0
2580,65.0,130.0,7.0,6.0,0.0
2581,65.0,130.0,7.0,7.0,0.0
2582,65.0,130.0,7.0,8.0,0.0
2583,65.0,130.0,7.0,9.0,0.0
2584,65.0,130.0,7.0,10.0,0.0
2585,70.0,130.0,7.0,0.0,0.0
2586,70.0,130.0,7.0,1.0,0.0
2587,70.0,130.0,7.0,2.0,0.0
2588,70.0,130.0,7.0,3.0,0.0
2589,70.0,130.0,7.0,4.0,0.0
2590,70.0,130.0,7.0,5.0,0.0
2591,70.0,130.0,7.0,6.0,0.0
2592,70.0,130.0,7.0,7.0,0.0
2593,70.0,130.0,7.0,8.0,0.0
2594,70.0,130.0,7.0,9.0,0.0
2595,70.0,130.0,7.0,10.0,0.0
2596,75.0,130.0,7.0,0.0,0.0
2597,75.0,130.0,7.0,1.0,0.0
2598,75.0,130.0,7.0,2.0,0.0
2599,75.0,130.0,7.0,3.0,0.0
2600,75.0,130.0,7.0,4.0,0.0
2601,75.0,130.0,7.0,5.0,0.0
2602,75.0,130.0,7.0,6.0,0.0
2603,75.0,130.0,7.0,7.0,0.0
2604,75.0,130.0,7.0,8.0,0.0
2605,75.0,130.0,7.0,9.0,0.0
2606,75.0,130.0,7.0,10.0,0.0
2607,80.0,130.0,7.0,0.0,0.0
2608,80.0,130.0,7.0,1.0,0.0
2609,80.0,130.0,7.0,2.0,0.0
2610,80.0,130.0,7.0,3.0,0.0
2611,80.0,130.0,7.0,4.0,0.0
2612,80.0,130.0,7.0,5.0,0.0
2613,80.0,130.0,7.0,6.0,0.0
2614,80.0,130.0,7.0,7.0,0.0
2615,80.0,130.0,7.0,8.0,0.0
2616,80.0,130.0,7.0,9.0,0.0
2617,80.0,130.0,7.0,10.0,0.0
2618,50.0,135.0,7.0,0.0,0.0
2619,50.0,135.0,7.0,1.0,0.0
2620,50.0,135.0,7.0,2.0,0.0
2621,50.0,135.0,7.0,3.0,0.0
2622,50.0,135.0,7.0,4.0,0.0
2623,50.0,135.0,7.0,5.0,0.0
2624,50.0,135.0,7.0,6.0,0.0
2625,50.0,135.0,7.0,7.0,0.0
2626,50.0,135.0,7.0,8.0,0.0
2627,50.0,135.0,7.0,9.0,0.0
2628,50.0,135.0,7.0,10.0,0.0
2629,55.0,135.0,7.0,0.0,0.0
2630,55.0,135.0,7.0,1.0,0.0
2631,55.0,135.0,7.0,2.0,0.0
2632,55.0,135.0,7.0,3.0,0.0
2633,55.0,135.0,7.0,4.0,0.0
2634,55.0,135.0,7.0,5.0,0.0
2635,55.0,135.0,7.0,6.0,0.0
2636,55.0,135.0,7.0,7.0,0.0
2637,55.0,135.0,7.0,8.0,0.0
2638,55.0,135.0,7.0,9.0,0.0
2639,55.0,135.0,7.0,10.0,0.0
2640,60.0,135.0,7.0,0.0,0.0
2641,60.0,135.0,7.0,1.0,0.0
2642,60.0,135.0,7.0,2.0,0.0
2643,60.0,135.0,7.0,3.0,0.0
2644,60.0,135.0,7.0,4.0,0.0
2645,60.0,135.0,7.0,5.0,0.0
2646,60.0,135.0,7.0,6.0,0.0
2647,60.0,135.0,7.0,7.0,0.0
2648,60.0,135.0,7.0,8.0,0.0
2649,60.0,135.0,7.0,9.0,0.0
2650,60.0,135.0,7.0,10.0,0.0
2651,65.0,135.0,7.0,0.0,0.0
2652,65.0,135.0,7.0,1.0,0.0
2653,65.0,135.0,7.0,2.0,0.0
2654,65.0,135.0,7.0,3.0,0.0
2655,65.0,135.0,7.0,4.0,0.0
2656,65.0,135.0,7.0,5.0,0.0
2657,65.0,135.0,7.0,6.0,0.0
2658,65.0,135.0,7.0,7.0,0.0
2659,65.0,135.0,7.0,8.0,0.0
2660,65.0,135.0,7.0,9.0,0.0
2661,65.0,135.0,7.0,10.0,0.0
2662,70.0,135.0,7.0,0.0,0.0
2663,70.0,135.0,7.0,1.0,0.0
2664,70.0,135.0,7.0,2.0,0.0
2665,70.0,135.0,7.0,3.0,0.0
2666,70.0,135.0,7.0,4.0,0.0
2667,70.0,135.0,7.0,5.0,0.0
2668,70.0,135.0,7.0,6.0,0.0
2669,70.0,135.0,7.0,7.0,0.0
2670,70.0,135.0,7.0,8.0,0.0
2671,70.0,135.0,7.0,9.0,0.0
2672,70.0,135.0,7.0,10.0,0.0
2673,75.0,135.0,7.0,0.0,0.0
2674,75.0,135.0,7.0,1.0,0.0
2675,75.0,135.0,7.0,2.0,0.0
2676,75.0,135.0,7.0,3.0,0.0
2677,75.0,135.0,7.0,4.0,0.0
2678,75.0,135.0,7.0,5.0,0.0
2679,75.0,135.0,7.0,6.0,0.0
2680,75.0,135.0,7.0,7.0,0.0
2681,75.0,135.0,7.0,8.0,0.0
2682,75.0,135.0,7.0,9.0,0.0
2683,75.0,135.0,7.0,10.0,0.0
2684,80.0,135.0,7.0,0.0,0.0
2685,80.0,135.0,7.0,1.0,0.0
2686,80.0,135.0,7.0,2.0,0.0
2687,80.0,135.0,7.0,3.0,0.0
2688,80.0,135.0,7.0,4.0,0.0
2689,80.0,135.0,7.0,5.0,0.0
2690,80.0,135.0,7.0,6.0,0.0
2691,80.0,135.0,7.0,7.0,0.0
2692,80.0,135.0,7.0,8.0,0.0
2693,80.0,135.0,7.0,9.0,0.0
2694,80.0,135.0,7.0,10.0,0.0
2695,50.0,140.0,7.0,0.0,0.0
2696,50.0,140.0,7.0,1.0,0.0
2697,50.0,140.0,7.0,2.0,0.0
2698,50.0,140.0,7.0,3.0,0.0
2699,50.0,140.0,7.0,4.0,0.0
2700,50.0,140.0,7.0,5.0,0.0
2701,50.0,140.0,7.0,6.0,0.0
2702,50.0,140.0,7.0,7.0,0.0
2703,50.0,140.0,7.0,8.0,0.0
2704,50.0,140.0,7.0,9.0,0.0
2705,50.0,140.0,7.0,10.0,0.0
2706,55.0,140.0,7.0,0.0,0.0
2707,55.0,140.0,7.0,1.0,0.0
2708,55.0,140.0,7.0,2.0,0.0
2709,55.0,140.0,7.0,3.0,0.0
2710,55.0,140.0,7.0,4.0,0.0
2711,55.0,140.0,7.0,5.0,0.0
2712,55.0,140.0,7.0,6.0,0.0
2713,55.0,140.0,7.0,7.0,0.0
2714,55.0,140.0,7.0,8.0,0.0
2715,55.0,140.0,7.0,9.0,0.0
2716,55.0,140.0,7.0,10.0,0.0
2717,60.0,140.0,7.0,0.0,0.0
2718,60.0,140.0,7.0,1.0,0.0
2719,60.0,140.0,7.0,2.0,0.0
2720,60.0,140.0,7.0,3.0,0.0
2721,60.0,140.0,7.0,4.0,0.0
2722,60.0,140.0,7.0,5.0,0.0
2723,60.0,140.0,7.0,6.0,0.0
2724,60.0,140.0,7.0,7.0,0.0
2725,60.0,140.0,7.0,8.0,0.0
2726,60.0,140.0,7.0,9.0,0.0
2727,60.0,140.0,7.0,10.0,0.0
2728,65.0,140.0,7.0,0.0,0.0
2729,65.0,140.0,7.0,1.0,0.0
2730,65.0,140.0,7.0,2.0,0.0
2731,65.0,140.0,7.0,3.0,0.0
2732,65.0,140.0,7.0,4.0,0.0
2733,65.0,140.0,7.0,5.0,0.0
2734,65.0,140.0,7.0,6.0,0.0
2735,65.0,140.0,7.0,7.0,0.0
2736,65.0,140.0,7.0,8.0,0.0
2737,65.0,140.0,7.0,9.0,0.0
2738,65.0,140.0,7.0,10.0,0.0
2739,70.0,140.0,7.0,0.0,0.0
2740,70.0,140.0,7.0,1.0,0.0
2741,70.0,140.0,7.0,2.0,0.0
2742,70.0,140.0,7.0,3.0,0.0
2743,70.0,140.0,7.0,4.0,0.0
2744,70.0,140.0,7.0,5.0,0.0
2745,70.0,140.0,7.0,6.0,0.0
2746,70.0,140.0,7.0,7.0,0.0
2747,70.0,140.0,7.0,8.0,0.0
2748,70.0,140.0,7.0,9.0,0.0
2749,70.0,140.0,7.0,10.0,0.0
2750,75.0,140.0,7.0,0.0,0.0
2751,75.0,140.0,7.0,1.0,0.0
2752,75.0,140.0,7.0,2.0,0.0
2753,75.0,140.0,7.0,3.0,0.0
2754,75.0,140.0,7.0,4.0,0.0
2755,75.0,140.0,7.0,5.0,0.0
2756,75.0,140.0,7.0,6.0,0.0
2757,75.0,140.0,7.0,7.0,0.0
2758,75.0,140.0,7.0,8.0,0.0
2759,75.0,140.0,7.0,9.0,0.0
2760,75.0,140.0,7.0,10.0,0.0
2761,80.0,140.0,7.0,0.0,0.0
2762,80.0,140.0,7.0,1.0,0.0
2763,80.0,140.0,7.0,2.0,0.0
2764,80.0,140.0,7.0,3.0,0.0
2765,80.0,140.0,7.0,4.0,0.0
2766,80.0,140.0,7.0,5.0,0.0
2767,80.0,140.0,7.0,6.0,0.0
2768,80.0,140.0,7.0,7.0,0.0
2769,80.0,140.0,7.0,8.0,0.0
2770,80.0,140.0,7.0,9.0,0.0
2771,80.0,140.0,7.0,10.0,0.0
2772,50.0,145.0,7.0,0.0,0.0
2773,50.0,145.0,7.0,1.0,0.0
2774,50.0,145.0,7.0,2.0,0.0
2775,50.0,145.0,7.0,3.0,0.0
2776,50.0,145.0,7.0,4.0,0.0
2777,50.0,145.0,7.0,5.0,0.0
2778,50.0,145.0,7.0,6.0,0.0
2779,50.0,145.0,7.0,7.0,0.0
2780,50.0,145.0,7.0,8.0,0.0
2781,50.0,145.0,7.0,9.0,0.0
2782,50.0,145.0,7.0,10.0,0.0
2783,55.0,145.0,7.0,0.0,0.0
2784,55.0,145.0,7.0,1.0,0.0
2785,55.0,145.0,7.0,2.0,0.0
2786,55.0,145.0,7.0,3.0,0.0
2787,55.0,145.0,7.0,4.0,0.0
2788,55.0,145.0,7.0,5.0,0.0
2789,55.0,145.0,7.0,6.0,0.0
2790,55.0,145.0,7.0,7.0,0.0
2791,55.0,145.0,7.0,8.0,0.0
2792,55.0,145.0,7.0,9.0,0.0
2793,55.0,145.0,7.0,10.0,0.0
2794,60.0,145.0,7.0,0.0,0.0
2795,60.0,145.0,7.0,1.0,0.0
2796,60.0,145.0,7.0,2.0,0.0
2797,60.0,145.0,7.0,3.0,0.0
2798,60.0,145.0,7.0,4.0,0.0
2799,60.0,145.0,7.0,5.0,0.0
2800,60.0,145.0,7.0,6.0,0.0
2801,60.0,145.0,7.0,7.0,0.0
2802,60.0,145.0,7.0,8.0,0.0
2803,60.0,145.0,7.0,9.0,0.0
2804,60.0,145.0,7.0,10.0,0.0
2805,65.0,145.0,7.0,0.0,0.0
2806,65.0,145.0,7.0,1.0,0.0
2807,65.0,145.0,7.0,2.0,0.0
2808,65.0,145.0,7.0,3.0,0.0
2809,65.0,145.0,7.0,4.0,0.0
2810,65.0,145.0,7.0,5.0,0.0
2811,65.0,145.0,7.0,6.0,0.0
2812,65.0,145.0,7.0,7.0,0.0
2813,65.0,145.0,7.0,8.0,0.0
2814,65.0,145.0,7.0,9.0,0.0
2815,65.0,145.0,7.0,10.0,0.0
2816,70.0,145.0,7.0,0.0,0.0
2817,70.0,145.0,7.0,1.0,0.0
2818,70.0,145.0,7.0,2.0,0.0
2819,70.0,145.0,7.0,3.0,0.0
2820,70.0,145.0,7.0,4.0,0.0
2821,70.0,145.0,7.0,5.0,0.0
2822,70.0,145.0,7.0,6.0,0.0
2823,70.0,145.0,7.0,7.0,0.0
2824,70.0,145.0,7.0,8.0,0.0
2825,70.0,145.0,7.0,9.0,0.0
2826,70.0,145.0,7.0,10.0,0.0
2827,75.0,145.0,7.0,0.0,0.0
2828,75.0,145.0,7.0,1.0,0.0
2829,75.0,145.0,7.0,2.0,0.0
2830,75.0,145.0,7.0,3.0,0.0
2831,75.0,145.0,7.0,4.0,0.0
2832,75.0,145.0,7.0,5.0,0.0
2833,75.0,145.0,7.0,6.0,0.0
2834,75.0,145.0,7.0,7.0,0.0
2835,75.0,145.0,7.0,8.0,0.0
2836,75.0,145.0,7.0,9.0,0.0
2837,75.0,145.0,7.0,10.0,0.0
2838,80.0,145.0,7.0,0.0,0.0
2839,80.0,145.0,7.0,1.0,0.0
2840,80.0,145.0,7.0,2.0,0.0
2841,80.0,145.0,7.0,3.0,0.0
2842,80.0,145.0,7.0,4.0,0.0
2843,80.0,145.0,7.0,5.0,0.0
2844,80.0,145.0,7.0,6.0,0.0
2845,80.0,145.0,7.0,7.0,0.0
2846,80.0,145.0,7.0,8.0,0.0
2847,80.0,145.0,7.0,9.0,0.0
2848,80.0,145.0,7.0,10.0,0.0
2849,50.0,150.0,7.0,0.0,0.0
2850,50.0,150.0,7.0,1.0,0.0
2851,50.0,150.0,7.0,2.0,0.0
2852,50.0,150.0,7.0,3.0,0.0
2853,50.0,150.0,7.0,4.0,0.0
2854,50.0,150.0,7.0,5.0,0.0
2855,50.0,150.0,7.0,6.0,0.0
2856,50.0,150.0,7.0,7.0,0.0
2857,50.0,150.0,7.0,8.0,0.0
2858,50.0,150.0,7.0,9.0,0.0
2859,50.0,150.0,7.0,10.0,0.0
2860,55.0,150.0,7.0,0.0,0.0
2861,55.0,150.0,7.0,1.0,0.0
2862,55.0,150.0,7.0,2.0,0.0
2863,55.0,150.0,7.0,3.0,0.0
2864,55.0,150.0,7.0,4.0,0.0
2865,55.0,150.0,7.0,5.0,0.0
2866,55.0,150.0,7.0,6.0,0.0
2867,55.0,150.0,7.0,7.0,0.0
2868,55.0,150.0,7.0,8.0,0.0
2869,55.0,150.0,7.0,9.0,0.0
2870,55.0,150.0,7.0,10.0,0.0
2871,60.0,150.0,7.0,0.0,0.0
2872,60.0,150.0,7.0,1.0,0.0
2873,60.0,150.0,7.0,2.0,0.0
2874,60.0,150.0,7.0,3.0,0.0
2875,60.0,150.0,7.0,4.0,0.0
2876,60.0,150.0,7.0,5.0,0.0
2877,60.0,150.0,7.0,6.0,0.0
2878,60.0,150.0,7.0,7.0,0.0
2879,60.0,150.0,7.0,8.0,0.0
2880,60.0,150.0,7.0,9.0,0.0
2881,60.0,150.0,7.0,10.0,0.0
2882,65.0,150.0,7.0,0.0,0.0
2883,65.0,150.0,7.0,1.0,0.0
2884,65.0,150.0,7.0,2.0,0.0
2885,65.0,150.0,7.0,3.0,0.0
2886,65.0,150.0,7.0,4.0,0.0
2887,65.0,150.0,7.0,5.0,0.0
2888,65.0,150.0,7.0,6.0,0.0
2889,65.0,150.0,7.0,7.0,0.0
2890,65.0,150.0,7.0,8.0,0.0
2891,65.0,150.0,7.0,9.0,0.0
2892,65.0,150.0,7.0,10.0,0.0
2893,70.0,150.0,7.0,0.0,0.0
2894,70.0,150.0,7.0,1.0,0.0
2895,70.0,150.0,7.0,2.0,0.0
2896,70.0,150.0,7.0,3.0,0.0
2897,70.0,150.0,7.0,4.0,0.0
2898,70.0,150.0,7.0,5.0,0.0
2899,70.0,150.0,7.0,6.0,0.0
2900,70.0,150.0,7.0,7.0,0.0
2901,70.0,150.0,7.0,8.0,0.0
2902,70.0,150.0,7.0,9.0,0.0
2903,70.0,150.0,7.0,10.0,0.0
2904,75.0,150.0,7.0,0.0,0.0
2905,75.0,150.0,7.0,1.0,0.0
2906,75.0,150.0,7.0,2.0,0.0
2907,75.0,150.0,7.0,3.0,0.0
2908,75.0,150.0,7.0,4.0,0.0
2909,75.0,150.0,7.0,5.0,0.0
2910,75.0,150.0,7.0,6.0,0.0
2911,75.0,150.0,7.0,7.0,0.0
2912,75.0,150.0,7.0,8.0,0.0
2913,75.0,150.0,7.0,9.0,0.0
2914,75.0,150.0,7.0,10.0,0.0
2915,80.0,150.0,7.0,0.0,0.0
2916,80.0,150.0,7.0,1.0,0.0
2917,80.0,150.0,7.0,2.0,0.0
2918,80.0,150.0,7.0,3.0,0.0
2919,80.0,150.0,7.0,4.0,0.0
2920,80.0,150.0,7.0,5.0,0.0
2921,80.0,150.0,7.0,6.0,0.0
2922,80.0,150.0,7.0,7.0,0.0
2923,80.0,150.0,7.0,8.0,0.0
2924,80.0,150.0,7.0,9.0,0.0
2925,80.0,150.0,7.0,10.0,0.0
2926,50.0,155.0,7.0,0.0,0.0
2927,50.0,155.0,7.0,1.0,0.0
2928,50.0,155.0,7.0,2.0,0.0
2929,50.0,155.0,7.0,3.0,0.0
2930,50.0,155.0,7.0,4.0,0.0
2931,50.0,155.0,7.0,5.0,0.0
2932,50.0,155.0,7.0,6.0,0.0
2933,50.0,155.0,7.0,7.0,0.0
2934,50.0,155.0,7.0,8.0,0.0
2935,50.0,155.0,7.0,9.0,0.0
2936,50.0,155.0,7.0,10.0,0.0
2937,55.0,155.0,7.0,0.0,0.0
2938,55.0,155.0,7.0,1.0,0.0
2939,55.0,155.0,7.0,2.0,0.0
2940,55.0,155.0,7.0,3.0,0.0
2941,55.0,155.0,7.0,4.0,0.0
2942,55.0,155.0,7.0,5.0,0.0
2943,55.0,155.0,7.0,6.0,0.0
2944,55.0,155.0,7.0,7.0,0.0
2945,55.0,155.0,7.0,8.0,0.0
2946,55.0,155.0,7.0,9.0,0.0
2947,55.0,155.0,7.0,10.0,0.0
2948,60.0,155.0,7.0,0.0,0.0
2949,60.0,155.0,7.0,1.0,0.0
2950,60.0,155.0,7.0,2.0,0.0
2951,60.0,155.0,7.0,3.0,0.0
2952,60.0,155.0,7.0,4.0,0.0
2953,60.0,155.0,7.0,5.0,0.0
2954,60.0,155.0,7.0,6.0,0.0
2955,60.0,155.0,7.0,7.0,0.0
2956,60.0,155.0,7.0,8.0,0.0
2957,60.0,155.0,7.0,9.0,0.0
2958,60.0,155.0,7.0,10.0,0.0
2959,65.0,155.0,7.0,0.0,0.0
2960,65.0,155.0,7.0,1.0,0.0
2961,65.0,155.0,7.0,2.0,0.0
2962,65.0,155.0,7.0,3.0,0.0
2963,65.0,155.0,7.0,4.0,0.0
2964,65.0,155.0,7.0,5.0,0.0
2965,65.0,155.0,7.0,6.0,0.0
2966,65.0,155.0,7.0,7.0,0.0
2967,65.0,155.0,7.0,8.0,0.0
2968,65.0,155.0,7.0,9.0,0.0
2969,65.0,155.0,7.0,10.0,0.0
2970,70.0,155.0,7.0,0.0,0.0
2971,70.0,155.0,7.0,1.0,0.0
2972,70.0,155.0,7.0,2.0,0.0
2973,70.0,155.0,7.0,3.0,0.0
2974,70.0,155.0,7.0,4.0,0.0
2975,70.0,155.0,7.0,5.0,0.0
2976,70.0,155.0,7.0,6.0,0.0
2977,70.0,155.0,7.0,7.0,0.0
2978,70.0,155.0,7.0,8.0,0.0
2979,70.0,155.0,7.0,9.0,0.0
2980,70.0,155.0,7.0,10.0,0.0
2981,75.0,155.0,7.0,0.0,0.0
2982,75.0,155.0,7.0,1.0,0.0
2983,75.0,155.0,7.0,2.0,0.0
2984,75.0,155.0,7.0,3.0,0.0
2985,75.0,155.0,7.0,4.0,0.0
2986,75.0,155.0,7.0,5.0,0.0
2987,75.0,155.0,7.0,6.0,0.0
2988,75.0,155.0,7.0,7.0,0.0
2989,75.0,155.0,7.0,8.0,0.0
2990,75.0,155.0,7.0,9.0,0.0
2991,75.0,155.0,7.0,10.0,0.0
2992,80.0,155.0,7.0,0.0,0.0
2993,80.0,155.0,7.0,1.0,0.0
2994,80.0,155.0,7.0,2.0,0.0
2995,80.0,155.0,7.0,3.0,0.0
2996,80.0,155.0,7.0,4.0,0.0
2997,80.0,155.0,7.0,5.0,0.0
2998,80.0,155.0,7.0,6.0,0.0
2999,80.0,155.0,7.0,7.0,0.0
3000,80.0,155.0,7.0,8.0,0.0
3001,80.0,155.0,7.0,9.0,0.0
3002,80.0,155.0,7.0,10.0,0.0
3003,50.0,160.0,7.0,0.0,0.0
3004,50.0,160.0,7.0,1.0,0.0
3005,50.0,160.0,7.0,2.0,0.0
3006,50.0,160.0,7.0,3.0,0.0
3007,50.0,160.0,7.0,4.0,0.0
3008,50.0,160.0,7.0,5.0,0.0
3009,50.0,160.0,7.0,6.0,0.0
3010,50.0,160.0,7.0,7.0,0.0
3011,50.0,160.0,7.0,8.0,0.0
3012,50.0,160.0,7.0,9.0,0.0
3013,50.0,160.0,7.0,10.0,0.0
3014,55.0,160.0,7.0,0.0,0.0
3015,55.0,160.0,7.0,1.0,0.0
3016,55.0,160.0,7.0,2.0,0.0
3017,55.0,160.0,7.0,3.0,0.0
3018,55.0,160.0,7.0,4.0,0.0
3019,55.0,160.0,7.0,5.0,0.0
3020,55.0,160.0,7.0,6.0,0.0
3021,55.0,160.0,7.0,7.0,0.0
3022,55.0,160.0,7.0,8.0,0.0
3023,55.0,160.0,7.0,9.0,0.0
3024,55.0,160.0,7.0,10.0,0.0
3025,60.0,160.0,7.0,0.0,0.0
3026,60.0,160.0,7.0,1.0,0.0
3027,60.0,160.0,7.0,2.0,0.0
3028,60.0,160.0,7.0,3.0,0.0
3029,60.0,160.0,7.0,4.0,0.0
3030,60.0,160.0,7.0,5.0,0.0
3031,60.0,160.0,7.0,6.0,0.0
3032,60.0,160.0,7.0,7.0,0.0
3033,60.0,160.0,7.0,8.0,0.0
3034,60.0,160.0,7.0,9.0,0.0
3035,60.0,160.0,7.0,10.0,0.0
3036,65.0,160.0,7.0,0.0,0.0
3037,65.0,160.0,7.0,1.0,0.0
3038,65.0,160.0,7.0,2.0,0.0
3039,65.0,160.0,7.0,3.0,0.0
3040,65.0,160.0,7.0,4.0,0.0
3041,65.0,160.0,7.0,5.0,0.0
3042,65.0,160.0,7.0,6.0,0.0
3043,65.0,160.0,7.0,7.0,0.0
3044,65.0,160.0,7.0,8.0,0.0
3045,65.0,160.0,7.0,9.0,0.0
3046,65.0,160.0,7.0,10.0,0.0
3047,70.0,160.0,7.0,0.0,0.0
3048,70.0,160.0,7.0,1.0,0.0
3049,70.0,160.0,7.0,2.0,0.0
3050,70.0,160.0,7.0,3.0,0.0
3051,70.0,160.0,7.0,4.0,0.0
3052,70.0,160.0,7.0,5.0,0.0
3053,70.0,160.0,7.0,6.0,0.0
3054,70.0,160.0,7.0,7.0,0.0
3055,70.0,160.0,7.0,8.0,0.0
3056,70.0,160.0,7.0,9.0,0.0
3057,70.0,160.0,7.0,10.0,0.0
3058,75.0,160.0,7.0,0.0,0.0
3059,75.0,160.0,7.0,1.0,0.0
3060,75.0,160.0,7.0,2.0,0.0
3061,75.0,160.0,7.0,3.0,0.0
3062,75.0,160.0,7.0,4.0,0.0
3063,75.0,160.0,7.0,5.0,0.0
3064,75.0,160.0,7.0,6.0,0.0
3065,75.0,160.0,7.0,7.0,0.0
3066,75.0,160.0,7.0,8.0,0.0
3067,75.0,160.0,7.0,9.0,0.0
3068,75.0,160.0,7.0,10.0,0.0
3069,80.0,160.0,7.0,0.0,0.0
3070,80.0,160.0,7.0,1.0,0.0
3071,80.0,160.0,7.0,2.0,0.0
3072,80.0,160.0,7.0,3.0,0.0
3073,80.0,160.0,7.0,4.0,0.0
3074,80.0,160.0,7.0,5.0,0.0
3075,80.0,160.0,7.0,6.0,0.0
3076,80.0,160.0,7.0,7.0,0.0
