Temperature,Speed,Distance,Pressure,Efficiency
996,50,147,7,6,0.0
997,50,147,7,7,0.0
998,50,147,7,8,0.0
999,50,147,7,9,0.0
1000,50,147,7,10,0.0
1001,50,147,8,0,0.0
1002,50,147,8,1,0.0
1003,50,147,8,2,0.0
1004,50,147,8,3,0.0
1005,50,147,8,4,0.0
1006,50,147,8,5,0.0
1007,50,147,8,6,0.0
1008,50,147,8,7,0.0
1009,50,147,8,8,0.0
1010,50,147,8,9,0.0
1011,50,147,8,10,0.0
1012,50,148,5,0,0.0
1013,50,148,5,1,0.0
1014,50,148,5,2,0.0
1015,50,148,5,3,0.0
1016,50,148,5,4,0.0
1017,50,148,5,5,0.0
1018,50,148,5,6,0.0
1019,50,148,5,7,0.0
1020,50,148,5,8,0.0
1021,50,148,5,9,0.0
1022,50,148,5,10,0.0
1023,50,148,6,0,0.0
1024,50,148,6,1,0.0
1025,50,148,6,2,0.0
1026,50,148,6,3,0.0
1027,50,148,6,4,0.0
1028,50,148,6,5,0.0
1029,50,148,6,6,0.0
1030,50,148,6,7,0.0
1031,50,148,6,8,0.0
1032,50,148,6,9,0.0
1033,50,148,6,10,0.0
1034,50,148,7,0,0.0
1035,50,148,7,1,0.0
1036,50,148,7,2,0.0
1037,50,148,7,3,0.0
1038,50,148,7,4,0.0
1039,50,148,7,5,0.0
1040,50,148,7,6,0.0
1041,50,148,7,7,0.0
1042,50,148,7,8,0.0
1043,50,148,7,9,0.0
1044,50,148,7,10,0.0
1045,50,148,8,0,0.0
1046,50,148,8,1,0.0
1047,50,148,8,2,0.0
1048,50,148,8,3,0.0
1049,50,148,8,4,0.0
1050,50,148,8,5,0.0
1051,50,148,8,6,0.0
1052,50,148,8,7,0.0
1053,50,148,8,8,0.0
1054,50,148,8,9,0.0
1055,50,148,8,10,0.0
1056,50,149,5,0,0.0
1057,50,149,5,1,0.0
1058,50,149,5,2,0.0
1059,50,149,5,3,0.0
1060,50,149,5,4,0.0
1061,50,149,5,5,0.0
1062,50,149,5,6,0.0
1063,50,149,5,7,0.0
1064,50,149,5,8,0.0
1065,50,149,5,9,0.0
1066,50,149,5,10,0.0
1067,50,149,6,0,0.0
1068,50,149,6,1,0.0
1069,50,149,6,2,0.0
1070,50,149,6,3,0.0
1071,50,149,6,4,0.0
1072,50,149,6,5,0.0
1073,50,149,6,6,0.0
1074,50,149,6,7,0.0
1075,50,149,6,8,0.0
1076,50,149,6,9,0.0
1077,50,149,6,10,0.0
1078,50,149,7,0,0.0
1079,50,149,7,1,0.0
1080,50,149,7,2,0.0
1081,50,149,7,3,0.0
1082,50,149,7,4,0.0
1083,50,149,7,5,0.0
1084,50,149,7,6,0.0
1085,50,149,7,7,0.0
1086,50,149,7,8,0.0
1087,50,149,7,9,0.0
1088,50,149,7,10,0.0
1089,50,149,8,0,0.0
1090,50,149,8,1,0.0
1091,50,149,8,2,0.0
1092,50,149,8,3,0.0
1093,50,149,8,4,0.0
1094,50,149,8,5,0.0
1095,50,149,8,6,0.0
1096,50,149,8,7,0.0
1097,50,149,8,8,0.0
1098,50,149,8,9,0.0
1099,50,149,8,10,0.0
1100,50,150,5,0,0.0
1101,50,150,5,1,0.0
1102,50,150,5,2,0.0
1103,50,150,5,3,0.0
1104,50,150,5,4,0.0
1105,50,150,5,5,0.0
1106,50,150,5,6,0.0
1107,50,150,5,7,0.0
1108,50,150,5,8,0.0
1109,50,150,5,9,0.0
1110,50,150,5,10,0.0
1111,50,150,6,0,0.0
1112,50,150,6,1,0.0
1113,50,150,6,2,0.0
1114,50,150,6,3,0.0
1115,50,150,6,4,0.0
1116,50,150,6,5,0.0
1117,50,150,6,6,0.0
1118,50,150,6,7,0.0
1119,50,150,6,8,0.0
1120,50,150,6,9,0.0
1121,50,150,6,10,0.0
1122,50,150,7,0,0.0
1123,50,150,7,1,0.0
1124,50,150,7,2,0.0
1125,50,150,7,3,0.0
1126,50,150,7,4,0.0
1127,50,150,7,5,0.0
1128,50,150,7,6,0.0
1129,50,150,7,7,0.0
1130,50,150,7,8,0.0
1131,50,150,7,9,0.0
1132,50,150,7,10,0.0
1133,50,150,8,0,0.0
1134,50,150,8,1,0.0
1135,50,150,8,2,0.0
1136,50,150,8,3,0.0
1137,50,150,8,4,0.0
1138,50,150,8,5,0.0
1139,50,150,8,6,0.0
1140,50,150,8,7,0.0
1141,50,150,8,8,0.0
1142,50,150,8,9,0.0
1143,50,150,8,10,0.0
1144,50,151,5,0,0.0
1145,50,151,5,1,0.0
1146,50,151,5,2,0.0
1147,50,151,5,3,0.0
1148,50,151,5,4,0.0
1149,50,151,5,5,0.0
1150,50,151,5,6,0.0
1151,50,151,5,7,0.0
1152,50,151,5,8,0.0
1153,50,151,5,9,0.0
1154,50,151,5,10,0.0
1155,50,151,6,0,0.0
1156,50,151,6,1,0.0
1157,50,151,6,2,0.0
1158,50,151,6,3,0.0
1159,50,151,6,4,0.0
1160,50,151,6,5,0.0
1161,50,151,6,6,0.0
1162,50,151,6,7,0.0
1163,50,151,6,8,0.0
1164,50,151,6,9,0.0
1165,50,151,6,10,0.0
1166,50,151,7,0,0.0
1167,50,151,7,1,0.0
1168,50,151,7,2,0.0
1169,50,151,7,3,0.0
1170,50,151,7,4,0.0
1171,50,151,7,5,0.0
1172,50,151,7,6,0.0
1173,50,151,7,7,0.0
1174,50,151,7,8,0.0
1175,50,151,7,9,0.0
1176,50,151,7,10,0.0
1177,50,151,8,0,0.0
1178,50,151,8,1,0.0
1179,50,151,8,2,0.0
1180,50,151,8,3,0.0
1181,50,151,8,4,0.0
1182,50,151,8,5,0.0
1183,50,151,8,6,0.0
1184,50,151,8,7,0.0
1185,50,151,8,8,0.0
1186,50,151,8,9,0.0
1187,50,151,8,10,0.0
1188,50,152,5,0,0.0
1189,50,152,5,1,0.0
1190,50,152,5,2,0.0
1191,50,152,5,3,0.0
1192,50,152,5,4,0.0
1193,50,152,5,5,0.0
1194,50,152,5,6,0.0
1195,50,152,5,7,0.0
1196,50,152,5,8,0.0
1197,50,152,5,9,0.0
1198,50,152,5,10,0.0
1199,50,152,6,0,0.0
1200,50,152,6,1,0.0
1201,50,152,6,2,0.0
1202,50,152,6,3,0.0
1203,50,152,6,4,0.0
1204,50,152,6,5,0.0
1205,50,152,6,6,0.0
1206,50,152,6,7,0.0
1207,50,152,6,8,0.0
1208,50,152,6,9,0.0
1209,50,152,6,10,0.0
1210,50,152,7,0,0.0
1211,50,152,7,1,0.0
1212,50,152,7,2,0.0
1213,50,152,7,3,0.0
1214,50,152,7,4,0.0
1215,50,152,7,5,0.0
1216,50,152,7,6,0.0
1217,50,152,7,7,0.0
1218,50,152,7,8,0.0
1219,50,152,7,9,0.0
1220,50,152,7,10,0.0
1221,50,152,8,0,0.0
1222,50,152,8,1,0.0
1223,50,152,8,2,0.0
1224,50,152,8,3,0.0
1225,50,152,8,4,0.0
1226,50,152,8,5,0.0
1227,50,152,8,6,0.0
1228,50,152,8,7,0.0
1229,50,152,8,8,0.0
1230,50,152,8,9,0.0
1231,50,152,8,10,0.0
1232,50,153,5,0,0.0
1233,50,153,5,1,0.0
1234,50,153,5,2,0.0
1235,50,153,5,3,0.0
1236,50,153,5,4,0.0
1237,50,153,5,5,0.0
1238,50,153,5,6,0.0
1239,50,153,5,7,0.0
1240,50,153,5,8,0.0
1241,50,153,5,9,0.0
1242,50,153,5,10,0.0
1243,50,153,6,0,0.0
1244,50,153,6,1,0.0
1245,50,153,6,2,0.0
1246,50,153,6,3,0.0
1247,50,153,6,4,0.0
1248,50,153,6,5,0.0
1249,50,153,6,6,0.0
1250,50,153,6,7,0.0
1251,50,153,6,8,0.0
1252,50,153,6,9,0.0
1253,50,153,6,10,0.0
1254,50,153,7,0,0.0
1255,50,153,7,1,0.0
1256,50,153,7,2,0.0
1257,50,153,7,3,0.0
1258,50,153,7,4,0.0
1259,50,153,7,5,0.0
1260,50,153,7,6,0.0
1261,50,153,7,7,0.0
1262,50,153,7,8,0.0
1263,50,153,7,9,0.0
1264,50,153,7,10,0.0
1265,50,153,8,0,0.0
1266,50,153,8,1,0.0
1267,50,153,8,2,0.0
1268,50,153,8,3,0.0
1269,50,153,8,4,0.0
1270,50,153,8,5,0.0
1271,50,153,8,6,0.0
1272,50,153,8,7,0.0
1273,50,153,8,8,0.0
1274,50,153,8,9,0.0
1275,50,153,8,10,0.0
1276,50,154,5,0,0.0
1277,50,154,5,1,0.0
1278,50,154,5,2,0.0
1279,50,154,5,3,0.0
1280,50,154,5,4,0.0
1281,50,154,5,5,0.0
1282,50,154,5,6,0.0
1283,50,154,5,7,0.0
1284,50,154,5,8,0.0
1285,50,154,5,9,0.0
1286,50,154,5,10,0.0
1287,50,154,6,0,0.0
1288,50,154,6,1,0.0
1289,50,154,6,2,0.0
1290,50,154,6,3,0.0
1291,50,154,6,4,0.0
1292,50,154,6,5,0.0
1293,50,154,6,6,0.0
1294,50,154,6,7,0.0
1295,50,154,6,8,0.0
1296,50,154,6,9,0.0
1297,50,154,6,10,0.0
1298,50,154,7,0,0.0
1299,50,154,7,1,0.0
1300,50,154,7,2,0.0
1301,50,154,7,3,0.0
1302,50,154,7,4,0.0
1303,50,154,7,5,0.0
1304,50,154,7,6,0.0
1305,50,154,7,7,0.0
1306,50,154,7,8,0.0
1307,50,154,7,9,0.0
1308,50,154,7,10,0.0
1309,50,154,8,0,0.0
1310,50,154,8,1,0.0
1311,50,154,8,2,0.0
1312,50,154,8,3,0.0
1313,50,154,8,4,0.0
1314,50,154,8,5,0.0
1315,50,154,8,6,0.0
1316,50,154,8,7,0.0
1317,50,154,8,8,0.0
1318,50,154,8,9,0.0
1319,50,154,8,10,0.0
1320,50,155,5,0,0.0
1321,50,155,5,1,0.0
1322,50,155,5,2,0.0
1323,50,155,5,3,0.0
1324,50,155,5,4,0.0
1325,50,155,5,5,0.0
1326,50,155,5,6,0.0
1327,50,155,5,7,0.0
1328,50,155,5,8,0.0
1329,50,155,5,9,0.0
1330,50,155,5,10,0.0
1331,50,155,6,0,0.0
1332,50,155,6,1,0.0
1333,50,155,6,2,0.0
1334,50,155,6,3,0.0
1335,50,155,6,4,0.0
1336,50,155,6,5,0.0
1337,50,155,6,6,0.0
1338,50,155,6,7,0.0
1339,50,155,6,8,0.0
1340,50,155,6,9,0.0
1341,50,155,6,10,0.0
1342,50,155,7,0,0.0
1343,50,155,7,1,0.0
1344,50,155,7,2,0.0
1345,50,155,7,3,0.0
1346,50,155,7,4,0.0
1347,50,155,7,5,0.0
1348,50,155,7,6,0.0
1349,50,155,7,7,0.0
1350,50,155,7,8,0.0
1351,50,155,7,9,0.0
1352,50,155,7,10,0.0
1353,50,155,8,0,0.0
1354,50,155,8,1,0.0
1355,50,155,8,2,0.0
1356,50,155,8,3,0.0
1357,50,155,8,4,0.0
1358,50,155,8,5,0.0
1359,50,155,8,6,0.0
1360,50,155,8,7,0.0
1361,50,155,8,8,0.0
1362,50,155,8,9,0.0
1363,50,155,8,10,0.0
1364,50,156,5,0,0.0
1365,50,156,5,1,0.0
1366,50,156,5,2,0.0
1367,50,156,5,3,0.0
1368,50,156,5,4,0.0
1369,50,156,5,5,0.0
1370,50,156,5,6,0.0
1371,50,156,5,7,0.0
1372,50,156,5,8,0.0
1373,50,156,5,9,0.0
1374,50,156,5,10,0.0
1375,50,156,6,0,0.0
1376,50,156,6,1,0.0
1377,50,156,6,2,0.0
1378,50,156,6,3,0.0
1379,50,156,6,4,0.0
1380,50,156,6,5,0.0
1381,50,156,6,6,0.0
1382,50,156,6,7,0.0
1383,50,156,6,8,0.0
1384,50,156,6,9,0.0
1385,50,156,6,10,0.0
1386,50,156,7,0,0.0
1387,50,156,7,1,0.0
1388,50,156,7,2,0.0
1389,50,156,7,3,0.0
1390,50,156,7,4,0.0
1391,50,156,7,5,0.0
1392,50,156,7,6,0.0
1393,50,156,7,7,0.0
1394,50,156,7,8,0.0
1395,50,156,7,9,0.0
1396,50,156,7,10,0.0
1397,50,156,8,0,0.0
1398,50,156,8,1,0.0
1399,50,156,8,2,0.0
1400,50,156,8,3,0.0
1401,50,156,8,4,0.0
1402,50,156,8,5,0.0
1403,50,156,8,6,0.0
1404,50,156,8,7,0.0
1405,50,156,8,8,0.0
1406,50,156,8,9,0.0
1407,50,156,8,10,0.0
1408,50,157,5,0,0.0
1409,50,157,5,1,0.0
1410,50,157,5,2,0.0
1411,50,157,5,3,0.0
1412,50,157,5,4,0.0
1413,50,157,5,5,0.0
1414,50,157,5,6,0.0
1415,50,157,5,7,0.0
1416,50,157,5,8,0.0
1417,50,157,5,9,0.0
1418,50,157,5,10,0.0
1419,50,157,6,0,0.0
1420,50,157,6,1,0.0
1421,50,157,6,2,0.0
1422,50,157,6,3,0.0
1423,50,157,6,4,0.0
1424,50,157,6,5,0.0
1425,50,157,6,6,0.0
1426,50,157,6,7,0.0
1427,50,157,6,8,0.0
1428,50,157,6,9,0.0
1429,50,157,6,10,0.0
1430,50,157,7,0,0.0
1431,50,157,7,1,0.0
1432,50,157,7,2,0.0
1433,50,157,7,3,0.0
1434,50,157,7,4,0.0
1435,50,157,7,5,0.0
1436,50,157,7,6,0.0
1437,50,157,7,7,0.0
1438,50,157,7,8,0.0
1439,50,157,7,9,0.0
1440,50,157,7,10,0.0
1441,50,157,8,0,0.0
1442,50,157,8,1,0.0
1443,50,157,8,2,0.0
1444,50,157,8,3,0.0
1445,50,157,8,4,0.0
1446,50,157,8,5,0.0
1447,50,157,8,6,0.0
1448,50,157,8,7,0.0
1449,50,157,8,8,0.0
1450,50,157,8,9,0.0
1451,50,157,8,10,0.0
1452,50,158,5,0,0.0
1453,50,158,5,1,0.0
1454,50,158,5,2,0.0
1455,50,158,5,3,0.0
1456,50,158,5,4,0.0
1457,50,158,5,5,0.0
1458,50,158,5,6,0.0
1459,50,158,5,7,0.0
1460,50,158,5,8,0.0
1461,50,158,5,9,0.0
1462,50,158,5,10,0.0
1463,50,158,6,0,0.0
1464,50,158,6,1,0.0
1465,50,158,6,2,0.0
1466,50,158,6,3,0.0
1467,50,158,6,4,0.0
1468,50,158,6,5,0.0
1469,50,158,6,6,0.0
1470,50,158,6,7,0.0
1471,50,158,6,8,0.0
1472,50,158,6,9,0.0
1473,50,158,6,10,0.0
1474,50,158,7,0,0.0
1475,50,158,7,1,0.0
1476,50,158,7,2,0.0
1477,50,158,7,3,0.0
1478,50,158,7,4,0.0
1479,50,158,7,5,0.0
1480,50,158,7,6,0.0
1481,50,158,7,7,0.0
1482,50,158,7,8,0.0
1483,50,158,7,9,0.0
1484,50,158,7,10,0.0
1485,50,158,8,0,0.0
1486,50,158,8,1,0.0
1487,50,158,8,2,0.0
1488,50,158,8,3,0.0
1489,50,158,8,4,0.0
1490,50,158,8,5,0.0
1491,50,158,8,6,0.0
1492,50,158,8,7,0.0
1493,50,158,8,8,0.0
1494,50,158,8,9,0.0
1495,50,158,8,10,0.0
1496,50,159,5,0,0.0
1497,50,159,5,1,0.0
1498,50,159,5,2,0.0
1499,50,159,5,3,0.0
1500,50,159,5,4,0.0
1501,50,159,5,5,0.0
1502,50,159,5,6,0.0
1503,50,159,5,7,0.0
1504,50,159,5,8,0.0
1505,50,159,5,9,0.0
1506,50,159,5,10,0.0
1507,50,159,6,0,0.0
1508,50,159,6,1,0.0
1509,50,159,6,2,0.0
1510,50,159,6,3,0.0
1511,50,159,6,4,0.0
1512,50,159,6,5,0.0
1513,50,159,6,6,0.0
1514,50,159,6,7,0.0
1515,50,159,6,8,0.0
1516,50,159,6,9,0.0
1517,50,159,6,10,0.0
1518,50,159,7,0,0.0
1519,50,159,7,1,0.0
1520,50,159,7,2,0.0
1521,50,159,7,3,0.0
1522,50,159,7,4,0.0
1523,50,159,7,5,0.0
1524,50,159,7,6,0.0
1525,50,159,7,7,0.0
1526,50,159,7,8,0.0
1527,50,159,7,9,0.0
1528,50,159,7,10,0.0
1529,50,159,8,0,0.0
1530,50,159,8,1,0.0
1531,50,159,8,2,0.0
1532,50,159,8,3,0.0
1533,50,159,8,4,0.0
1534,50,159,8,5,0.0
1535,50,159,8,6,0.0
1536,50,159,8,7,0.0
1537,50,159,8,8,0.0
1538,50,159,8,9,0.0
1539,50,159,8,10,0.0
1540,50,160,5,0,0.0
1541,50,160,5,1,0.0
1542,50,160,5,2,0.0
1543,50,160,5,3,0.0
1544,50,160,5,4,0.0
1545,50,160,5,5,0.0
1546,50,160,5,6,0.0
1547,50,160,5,7,0.0
1548,50,160,5,8,0.0
1549,50,160,5,9,0.0
1550,50,160,5,10,0.0
1551,50,160,6,0,0.0
1552,50,160,6,1,0.0
1553,50,160,6,2,0.0
1554,50,160,6,3,0.0
1555,50,160,6,4,0.0
1556,50,160,6,5,0.0
1557,50,160,6,6,0.0
1558,50,160,6,7,0.0
1559,50,160,6,8,0.0
1560,50,160,6,9,0.0
1561,50,160,6,10,0.0
1562,50,160,7,0,0.0
1563,50,160,7,1,0.0
1564,50,160,7,2,0.0
1565,50,160,7,3,0.0
1566,50,160,7,4,0.0
1567,50,160,7,5,0.0
1568,50,160,7,6,0.0
1569,50,160,7,7,0.0
1570,50,160,7,8,0.0
1571,50,160,7,9,0.0
1572,50,160,7,10,0.0
1573,50,160,8,0,0.0
1574,50,160,8,1,0.0
1575,50,160,8,2,0.0
1576,50,160,8,3,0.0
1577,50,160,8,4,0.0
1578,50,160,8,5,0.0
1579,50,160,8,6,0.0
1580,50,160,8,7,0.0
1581,50,160,8,8,0.0
1582,50,160,8,9,0.0
1583,50,160,8,10,0.0
1584,50,161,5,0,0.0
1585,50,161,5,1,0.0
1586,50,161,5,2,0.0
1587,50,161,5,3,0.0
1588,50,161,5,4,0.0
1589,50,161,5,5,0.0
1590,50,161,5,6,0.0
1591,50,161,5,7,0.0
1592,50,161,5,8,0.0
1593,50,161,5,9,0.0
1594,50,161,5,10,0.0
1595,50,161,6,0,0.0
1596,50,161,6,1,0.0
1597,50,161,6,2,0.0
1598,50,161,6,3,0.0
1599,50,161,6,4,0.0
1600,50,161,6,5,0.0
1601,50,161,6,6,0.0
1602,50,161,6,7,0.0
1603,50,161,6,8,0.0
1604,50,161,6,9,0.0
1605,50,161,6,10,0.0
1606,50,161,7,0,0.0
1607,50,161,7,1,0.0
1608,50,161,7,2,0.0
1609,50,161,7,3,0.0
1610,50,161,7,4,0.0
1611,50,161,7,5,0.0
1612,50,161,7,6,0.0
1613,50,161,7,7,0.0
1614,50,161,7,8,0.0
1615,50,161,7,9,0.0
1616,50,161,7,10,0.0
1617,50,161,8,0,0.0
1618,50,161,8,1,0.0
1619,50,161,8,2,0.0
1620,50,161,8,3,0.0
1621,50,161,8,4,0.0
1622,50,161,8,5,0.0
1623,50,161,8,6,0.0
1624,50,161,8,7,0.0
1625,50,161,8,8,0.0
1626,50,161,8,9,0.0
1627,50,161,8,10,0.0
1628,50,162,5,0,0.0
1629,50,162,5,1,0.0
1630,50,162,5,2,0.0
1631,50,162,5,3,0.0
1632,50,162,5,4,0.0
1633,50,162,5,5,0.0
1634,50,162,5,6,0.0
1635,50,162,5,7,0.0
1636,50,162,5,8,0.0
1637,50,162,5,9,0.0
1638,50,162,5,10,0.0
1639,50,162,6,0,0.0
1640,50,162,6,1,0.0
1641,50,162,6,2,0.0
1642,50,162,6,3,0.0
1643,50,162,6,4,0.0
1644,50,162,6,5,0.0
1645,50,162,6,6,0.0
1646,50,162,6,7,0.0
1647,50,162,6,8,0.0
1648,50,162,6,9,0.0
1649,50,162,6,10,0.0
1650,50,162,7,0,0.0
1651,50,162,7,1,0.0
1652,50,162,7,2,0.0
1653,50,162,7,3,0.0
1654,50,162,7,4,0.0
1655,50,162,7,5,0.0
1656,50,162,7,6,0.0
1657,50,162,7,7,0.0
1658,50,162,7,8,0.0
1659,50,162,7,9,0.0
1660,50,162,7,10,0.0
1661,50,162,8,0,0.0
1662,50,162,8,1,0.0
1663,50,162,8,2,0.0
1664,50,162,8,3,0.0
1665,50,162,8,4,0.0
1666,50,162,8,5,0.0
1667,50,162,8,6,0.0
1668,50,162,8,7,0.0
1669,50,162,8,8,0.0
1670,50,162,8,9,0.0
1671,50,162,8,10,0.0
1672,50,163,5,0,0.0
1673,50,163,5,1,0.0
1674,50,163,5,2,0.0
1675,50,163,5,3,0.0
1676,50,163,5,4,0.0
1677,50,163,5,5,0.0
1678,50,163,5,6,0.0
1679,50,163,5,7,0.0
1680,50,163,5,8,0.0
1681,50,163,5,9,0.0
1682,50,163,5,10,0.0
1683,50,163,6,0,0.0
1684,50,163,6,1,0.0
1685,50,163,6,2,0.0
1686,50,163,6,3,0.0
1687,50,163,6,4,0.0
1688,50,163,6,5,0.0
1689,50,163,6,6,0.0
1690,50,163,6,7,0.0
1691,50,163,6,8,0.0
1692,50,163,6,9,0.0
1693,50,163,6,10,0.0
1694,50,163,7,0,0.0
1695,50,163,7,1,0.0
1696,50,163,7,2,0.0
1697,50,163,7,3,0.0
1698,50,163,7,4,0.0
1699,50,163,7,5,0.0
1700,50,163,7,6,0.0
1701,50,163,7,7,0.0
1702,50,163,7,8,0.0
1703,50,163,7,9,0.0
1704,50,163,7,10,0.0
1705,50,163,8,0,0.0
1706,50,163,8,1,0.0
1707,50,163,8,2,0.0
1708,50,163,8,3,0.0
1709,50,163,8,4,0.0
1710,50,163,8,5,0.0
1711,50,163,8,6,0.0
1712,50,163,8,7,0.0
1713,50,163,8,8,0.0
1714,50,163,8,9,0.0
1715,50,163,8,10,0.0
1716,50,164,5,0,0.0
1717,50,164,5,1,0.0
1718,50,164,5,2,0.0
1719,50,164,5,3,0.0
1720,50,164,5,4,0.0
1721,50,164,5,5,0.0
1722,50,164,5,6,0.0
1723,50,164,5,7,0.0
1724,50,164,5,8,0.0
1725,50,164,5,9,0.0
1726,50,164,5,10,0.0
1727,50,164,6,0,0.0
1728,50,164,6,1,0.0
1729,50,164,6,2,0.0
1730,50,164,6,3,0.0
1731,50,164,6,4,0.0
1732,50,164,6,5,0.0
1733,50,164,6,6,0.0
1734,50,164,6,7,0.0
1735,50,164,6,8,0.0
1736,50,164,6,9,0.0
1737,50,164,6,10,0.0
1738,50,164,7,0,0.0
1739,50,164,7,1,0.0
1740,50,164,7,2,0.0
1741,50,164,7,3,0.0
1742,50,164,7,4,0.0
1743,50,164,7,5,0.0
1744,50,164,7,6,0.0
1745,50,164,7,7,0.0
1746,50,164,7,8,0.0
1747,50,164,7,9,0.0
1748,50,164,7,10,0.0
1749,50,164,8,0,0.0
1750,50,164,8,1,0.0
1751,50,164,8,2,0.0
1752,50,164,8,3,0.0
1753,50,164,8,4,0.0
1754,50,164,8,5,0.0
1755,50,164,8,6,0.0
1756,50,164,8,7,0.0
1757,50,164,8,8,0.0
1758,50,164,8,9,0.0
1759,50,164,8,10,0.0
1760,50,165,5,0,0.0
1761,50,165,5,1,0.0
1762,50,165,5,2,0.0
1763,50,165,5,3,0.0
1764,50,165,5,4,0.0
1765,50,165,5,5,0.0
1766,50,165,5,6,0.0
1767,50,165,5,7,0.0
1768,50,165,5,8,0.0
1769,50,165,5,9,0.0
1770,50,165,5,10,0.0
1771,50,165,6,0,0.0
1772,50,165,6,1,0.0
1773,50,165,6,2,0.0
1774,50,165,6,3,0.0
1775,50,165,6,4,0.0
1776,50,165,6,5,0.0
1777,50,165,6,6,0.0
1778,50,165,6,7,0.0
1779,50,165,6,8,0.0
1780,50,165,6,9,0.0
1781,50,165,6,10,0.0
1782,50,165,7,0,0.0
1783,50,165,7,1,0.0
1784,50,165,7,2,0.0
1785,50,165,7,3,0.0
1786,50,165,7,4,0.0
1787,50,165,7,5,0.0
1788,50,165,7,6,0.0
1789,50,165,7,7,0.0
1790,50,165,7,8,0.0
1791,50,165,7,9,0.0
1792,50,165,7,10,0.0
1793,50,165,8,0,0.0
1794,50,165,8,1,0.0
1795,50,165,8,2,0.0
1796,50,165,8,3,0.0
1797,50,165,8,4,0.0
1798,50,165,8,5,0.0
1799,50,165,8,6,0.0
1800,50,165,8,7,0.0
1801,50,165,8,8,0.0
1802,50,165,8,9,0.0
1803,50,165,8,10,0.0
1804,50,166,5,0,0.0
1805,50,166,5,1,0.0
1806,50,166,5,2,0.0
1807,50,166,5,3,0.0
1808,50,166,5,4,0.0
1809,50,166,5,5,0.0
1810,50,166,5,6,0.0
1811,50,166,5,7,0.0
1812,50,166,5,8,0.0
1813,50,166,5,9,0.0
1814,50,166,5,10,0.0
1815,50,166,6,0,0.0
1816,50,166,6,1,0.0
1817,50,166,6,2,0.0
1818,50,166,6,3,0.0
1819,50,166,6,4,0.0
1820,50,166,6,5,0.0
1821,50,166,6,6,0.0
1822,50,166,6,7,0.0
1823,50,166,6,8,0.0
1824,50,166,6,9,0.0
1825,50,166,6,10,0.0
1826,50,166,7,0,0.0
1827,50,166,7,1,0.0
1828,50,166,7,2,0.0
1829,50,166,7,3,0.0
1830,50,166,7,4,0.0
1831,50,166,7,5,0.0
1832,50,166,7,6,0.0
1833,50,166,7,7,0.0
1834,50,166,7,8,0.0
1835,50,166,7,9,0.0
1836,50,166,7,10,0.0
1837,50,166,8,0,0.0
1838,50,166,8,1,0.0
1839,50,166,8,2,0.0
1840,50,166,8,3,0.0
1841,50,166,8,4,0.0
1842,50,166,8,5,0.0
1843,50,166,8,6,0.0
1844,50,166,8,7,0.0
1845,50,166,8,8,0.0
1846,50,166,8,9,0.0
1847,50,166,8,10,0.0
1848,50,167,5,0,0.0
1849,50,167,5,1,0.0
1850,50,167,5,2,0.0
1851,50,167,5,3,0.0
1852,50,167,5,4,0.0
1853,50,167,5,5,0.0
1854,50,167,5,6,0.0
1855,50,167,5,7,0.0
1856,50,167,5,8,0.0
1857,50,167,5,9,0.0
1858,50,167,5,10,0.0
1859,50,167,6,0,0.0
1860,50,167,6,1,0.0
1861,50,167,6,2,0.0
1862,50,167,6,3,0.0
1863,50,167,6,4,0.0
1864,50,167,6,5,0.0
1865,50,167,6,6,0.0
1866,50,167,6,7,0.0
1867,50,167,6,8,0.0
1868,50,167,6,9,0.0
1869,50,167,6,10,0.0
1870,50,167,7,0,0.0
1871,50,167,7,1,0.0
1872,50,167,7,2,0.0
1873,50,167,7,3,0.0
1874,50,167,7,4,0.0
1875,50,167,7,5,0.0
1876,50,167,7,6,0.0
1877,50,167,7,7,0.0
1878,50,167,7,8,0.0
1879,50,167,7,9,0.0
1880,50,167,7,10,0.0
1881,50,167,8,0,0.0
1882,50,167,8,1,0.0
1883,50,167,8,2,0.0
1884,50,167,8,3,0.0
1885,50,167,8,4,0.0
1886,50,167,8,5,0.0
1887,50,167,8,6,0.0
1888,50,167,8,7,0.0
1889,50,167,8,8,0.0
1890,50,167,8,9,0.0
1891,50,167,8,10,0.0
1892,50,168,5,0,0.0
1893,50,168,5,1,0.0
1894,50,168,5,2,0.0
1895,50,168,5,3,0.0
1896,50,168,5,4,0.0
1897,50,168,5,5,0.0
1898,50,168,5,6,0.0
1899,50,168,5,7,0.0
1900,50,168,5,8,0.0
1901,50,168,5,9,0.0
1902,50,168,5,10,0.0
1903,50,168,6,0,0.0
1904,50,168,6,1,0.0
1905,50,168,6,2,0.0
1906,50,168,6,3,0.0
1907,50,168,6,4,0.0
1908,50,168,6,5,0.0
1909,50,168,6,6,0.0
1910,50,168,6,7,0.0
1911,50,168,6,8,0.0
1912,50,168,6,9,0.0
1913,50,168,6,10,0.0
1914,50,168,7,0,0.0
1915,50,168,7,1,0.0
1916,50,168,7,2,0.0
1917,50,168,7,3,0.0
1918,50,168,7,4,0.0
1919,50,168,7,5,0.0
1920,50,168,7,6,0.0
1921,50,168,7,7,0.0
1922,50,168,7,8,0.0
1923,50,168,7,9,0.0
1924,50,168,7,10,0.0
1925,50,168,8,0,0.0
1926,50,168,8,1,0.0
1927,50,168,8,2,0.0
